1,1,08:00-08:50
2,2,08:55-09:45
3,3,10:15-11:05
4,4,11:10-12:00
5,5,12:10-13:00
6,6,13:10-14:00
7,7,14:05-14:55
8,8,15:25-16:15
9,9,16:20-17:10
10,10,17:15-18:05
11,11,18:10-19:00
12,12,19:10-20:00
13,13,20:10-21:00
14,14,21:10-22:00
