1,1,08:20-09:10
2,2,09:20-10:10
3,3,10:20-11:10
4,4,11:20-12:10
5,5,13:00-13:50
6,6,14:00-14:50
7,7,15:00-15:50
8,8,16:00-16:50
9,9,17:00-17:50
11,11,18:25-19:10
12,12,19:15-20:00
