1,1,08:00-08:50
2,2,09:00-09:50
3,3,10:00-10:50
4,4,11:00-11:50
5,5,13:00-13:50
6,6,14:00-14:50
7,7,15:00-15:50
8,8,16:00-16:50
9,C,17:00-17:50
10,9,18:40-19:25
11,10,19:30-20:15
12,11,20:25-21:10
