1,1,08:10-09:00
2,2,09:00-09:50
3,3,10:10-11:00
4,4,11:00-11:50
5,午休,11:50-13:10
6,5,13:10-14:00
7,6,14:00-14:50
8,7,15:10-16:00
9,8,16:00-16:50
10,9,17:10-18:00
11,10,18:20-19:10
12,11,19:10-20:00
13,12,20:10-21:00
14,13,21:00-21:50
15,14,22:00-22:50
