1,1,07:10-08:00
2,2,08:00-08:50
3,3,09:00-09:50
4,4,10:00-10:50
5,5,11:00-11:50
6,6,12:00-12:50
7,7,13:00-13:50
8,8,14:00-14:50
9,9,15:00-15:50
10,A,16:00-16:50
11,B,17:00-17:50
12,C,18:30-19:20
13,D,19:20-20:10
14,E,20:10-21:00
15,F,21:00-21:50
16,G,21:50-22:40
