1,1,08:00-08:45
2,2,08:50-09:35
3,3,09:40-10:25
4,4,10:30-11:15
5,5,11:15-12:00
6,6,12:30-13:15
7,7,13:20-14:05
8,8,14:10-14:55
9,9,15:00-15:45
10,10,15:50-16:45
11,11,16:40-17:25
12,12,17:30-18:15
13,13,18:20-19:05
14,14,19:10-19:55
