1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,13:30-14:20
6,6,14:30-15:20
7,7,15:30-16:20
8,8,16:30-17:20
9,9,18:30-19:20
10,10,19:25-20:15
11,11,20:20-21:10
12,12,21:15-22:05
