1,1,08:20-09:05
2,2,09:05-09:50
3,3,09:50-10:35
4,4,10:40-11:25
5,5,11:25-12:10
6,6,13:00-13:45
7,7,13:45-14:30
8,8,14:35-15:20
9,9,15:20-16:05
10,10,16:10-16:55
11,11,16:55-17:40
12,12,17:40-18:20
13,,17:40-18:20
14,A,18:20~19:05
15,B,19:05-19:50
16,C,19:55-20:40
17,D,20:40-21:25
18,E,21:25-22:05
