1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:05-12:00
5,5,12:55-13:45
6,6,13:45-14:40
7,7,14:55-15:45
8,8,15:50-16:45
9,9,16:50-17:40
