1,M,07:30-08:00
2,1,08:10-09:00
3,2,09:10-10:00
4,3,10:10-11:00
5,4,11:10-12:00
6,A,12:30-13:20
7,5,13:30-14:20
8,6,14:30-15:20
9,7,15:30-16:20
10,8,16:30-17:20
11,B,17:30-18:20
12,11,18:30-19:20
13,12,19:25-20:15
14,13,20:20-21:10
15,14,21:15-22:05
