1,1,08:30-09:20
2,2,09:25-10:15
3,3,10:25-11:15
4,4,11:20-12:10
5,5,12:15-13:05
6,6,13:20-14:10
7,7,14:20-15:10
8,8,15:20-16:10
9,9,16:15-17:05
10,10,
11,11,18:10-18:55
12,12,18:55-19:40
13,13,19:45-20:30
14,14,20:35-21:20
15,15,21:20-22:05
