1,1,08:00-08:45
2,2,08:50-09:35
3,3,09:40-10:25
4,4,10:30-11:15
5,5,11:20-12:05
6,6,12:10-12:55
7,7,13:00-13:45
8,8,13:50-14:35
9,9,14:40-15:25
10,10,15:30-16:15
11,11,16:20-17:05
12,12,17:10-17:55
13,13,18:00-18:45
14,14,18:50-19:35
15,15,19:40-20:25
16,16,20:30-21:15
17,17,21:20-22:05
