1,1,08:00-09:45
2,2,08:00-09:45
3,3,10:05-11:50
3,4,10:05-11:50
5,5,13:30-15:15
6,6,13:30-15:15
7,7,13:30-15:15
8,8,15:35-17:20
9,9,
10,10,06:15-20:00
11,11,06:15-20:00
12,12,20:15-22:00
13,13,20:15-22:00
