1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,13:20-14:10
6,6,14:20-15:10
7,7,15:20-16:10
8,8,16:20-17:10
9,A,18:20-19:05
10,B,19:05-19:50
11,C,19:55-20:40
12,D,20:40-21:25
13,E,21:30-22:15
