0,0,06:20-08:10
1,1,08:20-09:10
2,2,09:20-10:10
3,3,10:20-11:10
4,4,11:15-12:05
5,5,12:10-13:00
6,6,13:10-14:00
7,7,14:10-15:00
8,8,15:10-16:00
9,9,16:05-16:55
10,10,17:30-18:20
11,11,18:30-19:20
12,12,19:25-20:15
13,13,20:20-21:10
14,14,21:15-22:05
