1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:05-11:55
5,5,12:50-13:40
6,6,13:45-14:35
7,7,14:40-15:30
8,8,15:35-16:25
9,9,16:35-17:25
10,10,17:30-18:15
11,A,18:20-19:05
12,B,19:10-19:55
13,C,20:00-20:45
14,D,20:50-21:35
