1,D0,07:10-08:00
2,D1,08:10-09:00
3,D2,09:10-10:00
4,D3,10:10-11:00
5,D4,11:10-12:00
6,DN,12:40-13:30
7,D5,13:40-14:30
8,D6,14:40-15:30
9,D7,15:40-16:30
10,D8,16:40-17:30
11,E0,17:40-18:30
12,E1,18:40-19:30
13,E2,19:35-20:20
14,E3,20:30-21:20
15,E4,21:25-22:10
