1,1,07:10-08:00
2,2,08:10-09:00
3,3,09:10-10:00
4,4,10:10-11:00
5,5,11:10-12:00
6,6,12:10-13:00
7,7,13:10-14:00
8,8,14:10-15:00
9,9,15:10-16:00
10,10,16:10-17:00
11,11,17:10-18:00
12,12,18:10-19:00
13,13,19:10-20:00
14,14,20:10-21:00
15,15,21:10-22:00
16,A,07:15-08:30
17,B,08:45-10:00
18,C,10:15-11:30
19,D,11:45-13:00
20,E,13:15-14:30
21,F,14:45-16:00
22,G,16:15-17:30
23,H,17:45-19:00
24,I,19:15-20:30
25,J,20:45-22:00
