1,M,07:00-07:50
2,1,08:00-08:50
3,2,09:00-09:50
4,3,10:10-11:00
5,4,11:10-12:00
6,N,12:10-13:20
7,5,13:30-14:20
8,6,14:30-15:20
9,7,15:40-16:30
10,8,16:40-17:30
11,9,17:35-18:25
12,A,18:30-19:20
13,B,19:25-20:15
14,C,20:20-21:10
15,D,21:15-22:05
