1,1,08:00-08:50
2,2,09:00-09:50
3,3,10:10-11:00
4,4,11:10-12:00
5,N,12:20-13:10
6,5,13:20-14:10
7,6,14:20-15:10
8,7,15:30-16:20
9,8,16:30-17:20
10,9,17:30-18:20
11,A,19:00-19:50
12,B,20:00-20:50
13,C,21:00-21:50
