1,M,07:20-08:00
2,1,08:10-09:00
3,2,09:10-10:00
4,3,10:10-11:00
5,4,11:10-12:00
6,A,12:10-13:00
7,5,13:10-14:00
8,6,14:10-15:00
9,7,15:10-16:00
10,8,16:10-17:00
11,B,17:10-18:00
12,9,18:30-19:15
13,10,19:15-20:00
14,11,20:10-20:55
15,12,20:55-21:40
