1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:20-11:10
4,4,11:20-12:10
5,5,13:30-14:20
6,6,14:30-15:20
7,7,15:30-16:20
8,8,16:30-17:20
9,9,17:30-18:20
10,10,18:30-19:20
11,11,19:25-20:15 
12,12,20:20-21:10
13,13,21:15-22:05
