1,1,08:00-08:50
2,2,09:00-09:50
3,3,10:10-11:00
4,4,11:10-12:00
5,午休,12:10-13:00
6,5,13:00-13:50
7,6,14:00-14:50
8,7,15:10-16:00
9,8,16:10-17:00
10,9,17:10-18:00
11,10,18:20-19:05
12,11,19:10-19:55
13,12,20:05-20:50
14,13,20:55-21:40
