1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,13:30-14:20
6,6,14:25-15:15
7,7,15:25-16:15
8,8,16:20-17:10
9,9,17:15-18:05
10,10,
11,11,18:30-19:15
12,12,19:20-20:05
13,13,20:15-21:00
14,14,21:05-21:50
