1,1,08:30-09:20
2,2,09:25-10:15
3,3,10:25-11:15
4,4,11:20-12:10
5,午休,12:10-12:50
6,5,12:50-13:40
7,6,13:45-14:35
8,7,14:45-15:35
9,8,15:40-16:30
10,11,18:40:19:25
11,12,19:30-20:15
12,13,20:20-21:05
13,14,21:10-21:55
