1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,13:10-14:00
6,6,14:10-15:00
7,7,15:10-16:00
8,8,16:10-17:00
9,9,17:00-17:50
10,10,
11,11,18:30-19:15
12,12,19:15-20:00
13,13,20:10-20:55
14,14,20:55-21:40
15,15,21:40-22:25
