1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:20-11:10
4,4,11:20-12:10
5,5,13:10-14:00
6,6,14:10-15:00
7,7,15:20-16:10
8,8,16:20-17:10
9,9,17:20-18:10
10,10,18:20-19:10
11,11,19:20-20:10
12,12,20:20-21:10
