1,1,08:00-08:50
2,2,09:00-09:50
3,3,10:10-11:00
4,4,11:10-12:00
5,n,12:10-13:00
6,5,13:20-14:10
7,6,14:20-15:10
8,7,15:30-16:20
9,8,16:30-17:20
10,9,17:30-18:20
12,b,19:30-20:20
13,c,20:30-21:20
11,a,18:30-19:20
