1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,12:40-13:30
6,6,13:40-14:30
7,7,14:40-15:30
8,8,15:40-16:30
9,9,16:40-17:30
10,10,17:40-18:30
11,11,18:40-19:30
