1,1,08:10-09:00
2,2,09:05-09:55
3,3,10:15-11:05
4,4,11:10-12:00
5,5,13:30-14:20
6,6,14:25-15:15
7,7,15:35-16:25
8,0E,16:30-17:20
9,9,17:30-18:10
10,10,18:30-19:15
11,11,19:15-20:00
