1,1,08:10-09:00
2,2,09:10-10:00
3,3,10:10-11:00
4,4,11:10-12:00
5,5,13:30-14:20
6,6,14:30-15:20
7,7,15:30-16:20
8,8,16:30-17:20
9,A,18:50-19:35
10,B,19:40-20:25
11,C,20:30-21:15
12,D,21:20-22:05
13,E,22:10-22:55
